"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
558,1980,3162.3,3162.3,1938.0820643,2154.120687,NA,NA,4.03,60.9,60.8055,166.4,11,0,4.32,0.862,0.17,0,16,561.2,48.78125,"Latin America and Carib.","Nicaragua"
558,1990,4302.9,4302.9,1376.0053054,1437.449118,1.8320833218,3.30606743366667,5.4,73.2,67.2585,169.3,17,16.1,5.39333333333333,0.846,0.17,0,18,763.3,NA,"Latin America and Carib.","Nicaragua"
558,2000,5250.88888888889,5250.88888888889,1617.62930855556,1519.756839,2.30791148833333,4.42602745966667,6.45,82.3,71.8955,170.1,19,18.52,8.741,0.796,0.2,0.01,29,1109.22222222222,57.958553,"Latin America and Carib.","Nicaragua"
558,2010,5822,5822,NA,NA,NA,NA,7.05,87.5,NA,NA,NA,NA,6.07,0.795,0.21,NA,NA,NA,45.739011,"Latin America and Carib.","Nicaragua"
562,1820,1560,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0,0,NA,NA,NA,"Sub-Saharan Africa","Niger"
562,1830,1616,1616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959,0,0,NA,NA,NA,"Sub-Saharan Africa","Niger"
562,1840,1673,1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958,0,0,NA,NA,NA,"Sub-Saharan Africa","Niger"
562,1850,1733,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1860,1795,1795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.956,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1870,1859,1859,NA,NA,NA,NA,0.01,0.2,NA,167.298,NA,NA,NA,0.955,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1880,1926,1926,NA,NA,NA,NA,0.01,0.2,NA,173,NA,NA,NA,0.954,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1890,1994,1994,NA,NA,NA,NA,0.01,0.2,NA,NA,NA,NA,NA,0.953,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1900,2066,2066,NA,NA,NA,NA,0.02,0.5,NA,168.663,NA,NA,NA,0.952,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1910,2139,2139,NA,NA,NA,NA,0.02,0.5,NA,171.598,NA,NA,NA,0.95,0,0,0,NA,43.34556,"Sub-Saharan Africa","Niger"
562,1920,2216,2216,NA,NA,NA,NA,0.02,0.5,24.35,171.412,NA,NA,NA,0.949,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1930,2295,2295,NA,NA,NA,NA,0.02,0.5,NA,172.7,1,NA,NA,0.948,0,0,0,NA,47.72,"Sub-Saharan Africa","Niger"
562,1940,2377,2377,NA,NA,NA,NA,0.02,0.5,34.47048,171.179,1,NA,NA,0.94,0,0,0,NA,NA,"Sub-Saharan Africa","Niger"
562,1950,3000.15,3000.15,673.04483875,617.0308462,NA,NA,0.04,0.9,35.1365,170.946,1,NA,NA,0.927,0,0,0,6.5,37.42045,"Sub-Saharan Africa","Niger"
562,1960,4308.1,4308.1,860.6736787,760.8809111,4.5023306046,10.1129271038,0.07,1.2,35.89,171.44,4,0,NA,0.882,0,0,0,28.5,49.37413,"Sub-Saharan Africa","Niger"
562,1970,5373.7,5373.7,739.10968064,838.9474804,3.54743315511111,7.26169205488889,0.14,2.1,37.4575,171.35,4,0,NA,0.883,0.01,0,0,89,48.00656,"Sub-Saharan Africa","Niger"
562,1980,6810.1,6810.1,666.42397513,810.1938804,8.18363561375,12.80191474875,0.39,5,41.74,170.651,4,0,NA,0.888,0.03,0,0,242.7,NA,"Sub-Saharan Africa","Niger"
562,1990,9110.2,9110.2,484.37819108,546.9456357,NA,NA,0.76,9.5,47.1975,164.4,4,0,NA,0.879,0.04,0,0,301.7,41.94724,"Sub-Saharan Africa","Niger"
562,2000,12766.4444444444,12766.4444444444,480.98727707,441.2268786,NA,NA,1.03,12.6,54.0215,164.6,16,7.89,12,0.859,0.02,0,0,277.333333333333,NA,"Sub-Saharan Africa","Niger"
562,2010,15891,15891,519.461839,519.461839,NA,NA,1.31,16.6,NA,NA,NA,NA,NA,0.838,0.02,NA,NA,NA,NA,"Sub-Saharan Africa","Niger"
566,1820,23764,23764,NA,NA,NA,NA,NA,NA,NA,162.239,NA,NA,NA,0.843,0,0,NA,NA,54.85,"Sub-Saharan Africa","Nigeria"
566,1830,24373,24373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838,0,0,NA,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1840,24998,24998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832,0,0,NA,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1850,25639,25639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.826,0,0,2,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1860,26297,26297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.819,0,0,2,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1870,27203,27203,NA,NA,4.00659824188889,NA,0.01,0.2,NA,165.612,NA,NA,NA,0.81,0,0,2,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1880,28141,28141,NA,NA,4.2789906593,NA,0.01,0.2,NA,167.873,NA,NA,NA,0.802,0,0,3,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1890,29112,29112,NA,NA,5.349148757,NA,0.01,0.2,NA,NA,NA,NA,NA,0.792,0,0,3,NA,36.97673,"Sub-Saharan Africa","Nigeria"
566,1900,30116,30116,NA,NA,6.3342310605,NA,0.01,0.2,NA,NA,NA,NA,NA,0.782,0,0,3,NA,NA,"Sub-Saharan Africa","Nigeria"
566,1910,31154,31154,NA,NA,5.17803802683333,NA,0.01,0.2,NA,166.794,1,NA,NA,0.77,0,0,4,58.8,NA,"Sub-Saharan Africa","Nigeria"
566,1920,32452,32452,NA,NA,4.398930589,NA,0.01,0.2,NA,165.6,1,NA,NA,0.753,0,0,9,184.6,NA,"Sub-Saharan Africa","Nigeria"
566,1930,33804,33804,NA,NA,5.03084770766667,NA,0.04,0.9,NA,164.62,1,NA,NA,0.736,0.01,0,14,220.8,NA,"Sub-Saharan Africa","Nigeria"
566,1940,35213,35213,NA,NA,4.17466767766667,NA,0.21,4.8,NA,167.2,1,NA,NA,0.719,0.01,0,16,376.3,NA,"Sub-Saharan Africa","Nigeria"
566,1950,36189.55,36189.55,819.4248338,752.6813238,4.5637657469,7.058065205,0.38,8.2,35.0095,168.544,1,NA,NA,0.699,0.02,0,25,745.4,NA,"Sub-Saharan Africa","Nigeria"
566,1960,47529.9,47529.9,841.68814607,820.2793263,4.93324776085714,6.50703338683333,1.06,21.5,39.2675,169.769,19,12,NA,0.644,0.02,0,36,2197.5,51,"Sub-Saharan Africa","Nigeria"
566,1970,63729.4,63729.4,1276.3258304,1094.05343,5.12475136585714,7.45927378371429,1.3,24.4,43.377,169.654,4,0,NA,0.635,0.1,0,275,13041.4,38.33155011,"Sub-Saharan Africa","Nigeria"
566,1980,84267.6,84267.6,1070.28028417,1305.063141,4.963703378,6.116175498,1.47,25.8,46.21,169.503,18,14.95,NA,0.631,0.25,0.01,521,17594.7,35.182,"Sub-Saharan Africa","Nigeria"
566,1990,108278,108278,1043.761345,1112.368711,10.57320108125,19.4782962033333,2.72,41,46.209,164.9,6,0,1.42,0.617,0.13,0,460,12525.6,44.1133,"Sub-Saharan Africa","Nigeria"
566,2000,134650,134650,1460.1486722,1041.389939,NA,NA,3.99,62.2,48.7575,165.7,15,9.75,1.47777777777778,0.613,0.17,0,547,25321,51.15548,"Sub-Saharan Africa","Nigeria"
566,2010,158259,158259,1876.107333,1876.107333,NA,NA,4.48,65.3,NA,NA,NA,NA,NA,0.568,0.18,NA,NA,NA,NA,"Sub-Saharan Africa","Nigeria"
570,1820,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Niue"
570,1830,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Niue"
570,1840,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Niue"
570,1850,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1860,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1870,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1880,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1890,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1900,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1910,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1920,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1930,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1940,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1950,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1960,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Niue"
570,1970,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0,0,1,NA,"South and South-East Asia","Niue"
570,1980,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0,0,1,NA,"South and South-East Asia","Niue"
570,1990,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,0,0,1,NA,"South and South-East Asia","Niue"
570,2000,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0,0,1,NA,"South and South-East Asia","Niue"
570,2010,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,"South and South-East Asia","Niue"
574,1820,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Norfolk Island"
574,1830,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Norfolk Island"
574,1840,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Norfolk Island"
574,1850,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1860,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1870,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1880,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1890,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1900,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1910,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1920,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1930,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1940,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1950,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1960,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1970,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1980,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,1990,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,2000,1.9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Norfolk Island"
574,2010,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"South and South-East Asia","Norfolk Island"
578,1820,1003.45,1003.45,801.0309278,801.0309278,NA,NA,NA,NA,NA,167.5,4,0.29,NA,0.988,0,0,NA,3,43.73,"W. Europe","Norway"
578,1830,1180.9,1180.9,845.43533079,834.5764213,NA,NA,NA,NA,NA,168.9,4,0.33,NA,0.986,0,0,NA,6.28571428571429,NA,"W. Europe","Norway"
578,1840,1310.1,1310.1,953.22311281,934.592364,NA,NA,NA,NA,46.4525,168,4,0.39,NA,0.985,0.01,0,NA,23,NA,"W. Europe","Norway"
578,1850,1473.7,1473.7,1055.03591309,955.9386369,NA,NA,5.69,NA,49.968,169.1,4,0.39,NA,0.983,0.03,0,3,62.7,39.489055,"W. Europe","Norway"
578,1860,1671.7,1671.7,1249.5180185,1136.727495,NA,NA,5.58,NA,48.054,169.7,4,0.34,NA,0.981,0.06,0,5,130.3,NA,"W. Europe","Norway"
578,1870,1804.8,1804.8,1486.0439433,1360.143532,NA,NA,5.68,83,49.705,170.4,4,0.23,0.9,0.98,0.1,0,8,239,47.650795,"W. Europe","Norway"
578,1880,1944.3,1944.3,1557.0247693,1517.285945,NA,NA,5.66,82.3,50.39,171.1,7,0.26,0.9,0.979,0.18,0.01,13,448.1,NA,"W. Europe","Norway"
578,1890,2084.6,2084.6,1781.5217638,1709.487109,NA,NA,5.71,82.6,51.597,171.1,9,2.63,0.9,0.978,0.28,0.01,24,800.5,36.786185,"W. Europe","Norway"
578,1900,2301.5,2301.5,1956.770721,1876.687954,NA,NA,5.77,82.7,55.784,172.03,21,4.83,0.8,0.976,0.51,0.02,46,1237,NA,"W. Europe","Norway"
578,1910,2487.9,2487.9,2409.3077722,2185.965971,27.05739365,31.97691977,5.98,85.3,57.007,173.3,21,10.41,0.8,0.975,0.68,0.04,86,1722.3,40.23464,"W. Europe","Norway"
578,1920,2730.5,2730.5,2853.8573715,2739.061063,30.5598764614286,32.2587932242857,6.26,88.1,61.959,176.25,21,17.6,0.8,0.974,0.55,0.03,72,1914.3,NA,"W. Europe","Norway"
578,1930,2880.7,2880.7,3831.9318978,3627.104572,46.1989440875,48.23067392,6.48,86.9,65.662,176.9,21,29.2,0.6,0.975,0.85,0.05,138,2704.8,45.85,"W. Europe","Norway"
578,1940,3088.2,3088.2,4303.6569204,4038.092196,44.68979942,40.13079042,6.95,91.3,67.964,177.5,1,NA,0.6,0.975,0.59,0.04,115,1893.8,NA,"W. Europe","Norway"
578,1950,3409.9,3409.9,6223.9229839,5429.510033,58.019735218,60.7774003166667,7.55,94.8,73.045,178.1,21,29.54,0.396,0.976,0.71,0.05,175,2866.1,35.610745,"W. Europe","Norway"
578,1960,3712.4,3712.4,8535.032285,7203.721737,NA,87.3660174266667,8.83,100,73.67,179.3,21,26.53,0.517,0.977,1,0.06,212,4646,35.16342482,"W. Europe","Norway"
578,1970,3986.7,3986.7,12134.988956,10027.23087,158.3464154,137.605188622222,10.04,100,74.76,179.5,21,30,0.725,0.977,1.76,0.08,307,7293.6,32.79832149,"W. Europe","Norway"
578,1980,4150.9,4150.9,16712.110618,15076.03294,121.208214877778,131.90588836,11.3,100,75.932,179.7,21,32.84,1.219,0.977,2.24,0.04,179,9003.4,29.854738,"W. Europe","Norway"
578,1990,4348.1,4348.1,21405.451525,18466.01022,96.097770103,97.201847766,12.1,100,77.645,NA,21,41.34,1.041,0.976,1.95,0.01,52,8863.9,31.64663,"W. Europe","Norway"
578,2000,4572.11111111111,4572.11111111111,26910.190638,25087.59906,130.07047175,158.327661944444,12.41,100,79.876,NA,21,37.93,0.819,0.974,2.24,0.01,27,11791.8888888889,30.5029422,"W. Europe","Norway"
578,2010,4855,4855,27987.20145,27987.20145,NA,NA,12.6,100,NA,NA,NA,NA,0.67,0.975,2.4,NA,NA,NA,42.3,"W. Europe","Norway"
580,1820,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1830,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1840,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1850,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1860,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1870,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1880,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1890,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1900,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1910,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1920,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1930,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1940,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1950,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1960,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1970,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1980,17,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,1990,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,2000,78.6,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Northern Mariana Islands"
580,2010,88,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"South and South-East Asia","Northern Mariana Islands"
582,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
582,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South and South-East Asia","Pacific Islands (trust Territory) (1947-1986)"
583,1820,24,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1830,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1840,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1850,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1860,29,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1870,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1880,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1890,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1900,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1910,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1920,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1930,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1940,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1950,32,32,NA,NA,NA,NA,NA,NA,55.5775,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1960,45,45,NA,NA,NA,NA,NA,NA,59.5835,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1970,61,61,NA,NA,NA,NA,NA,NA,63.7265,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1980,73,73,NA,NA,NA,NA,NA,NA,65.636,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,1990,96,96,NA,NA,NA,NA,NA,NA,66.7735,NA,NA,NA,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
583,2000,108.9,108.9,NA,NA,NA,NA,NA,NA,67.963,NA,NA,20.3,NA,NA,0,0,0,NA,NA,"South and South-East Asia","Micronesia, Federated States Of"
