"ccode","decade","pop","pop2","gdp","gdp2","lab","cra","edu","att","lif","hgt","pol","id","hom","bio","c2p","s2p","s2t","c2t","ine","region","ctr"
24,1840,2411,2411,400,400,NA,NA,0.01,0.2,18.9,169.507670786606,NA,NA,0.245913328160218,0.958,0,0,0,0.00986055791026699,42.1274339303999,"Sub-Saharan Africa","Angola"
24,1850,2435,2435,400,400,NA,NA,0.01,0.2,18.9,169.330475436002,NA,NA,0.33022996740954,0.956,0,0,0,0.0230500695250002,39.0894807394927,"Sub-Saharan Africa","Angola"
24,1860,2460,2460,439.360262137984,406.963434178122,NA,NA,0.01,0.2,18.9,169.153465317087,NA,NA,0.443456368108101,0.953,0,0,0,0.053881911139545,36.2706047324793,"Sub-Saharan Africa","Angola"
24,1870,2510,2510,488.249194348533,452.24747431614,NA,NA,0.01,0.3,18.9,168.97664023623,NA,NA,0.595504859714154,0.95,0,0,0,0.125954515881218,33.6550075051424,"Sub-Saharan Africa","Angola"
24,1880,2561,2561,542.578144463881,502.570405221735,NA,NA,0.01,0.3,18.9,168.8,NA,NA,0.799686425647916,0.947,0,0,0,0.294431651278767,31.228029930169,"Sub-Saharan Africa","Angola"
24,1890,2613,2613,602.952439568635,558.492919361616,NA,NA,0.02,0.6,18.9,169.1,1,NA,1.07387600442506,0.944,0,0,0,0.688264304524776,28.97607,"Sub-Saharan Africa","Angola"
24,1900,2667,2667,670.044763305001,620.638099132487,NA,NA,0.02,0.6,19.8246835978153,168.1,1,NA,1.44207733918402,0.94,0,0,0,1.60888868715568,34.4127518932299,"Sub-Saharan Africa","Angola"
24,1910,2721,2721,744.60265083868,689.698359175402,NA,NA,0.02,0.6,21.4123919693279,168,1,NA,1.93652436931157,0.936,0,0,0,3.76094298460649,40.8695,"Sub-Saharan Africa","Angola"
24,1920,3024,3024,827.456817812058,766.443161182243,NA,NA,0.02,0.6,23.1272558568685,165.7,1,NA,2.60050312908983,0.926,0,0,1,8.79159151679219,46.5675388011864,"Sub-Saharan Africa","Angola"
24,1930,3359,3359,919.530416084962,851.727587151813,NA,NA,0.02,0.5,24.979458821566,166.7,1,NA,3.49214119459291,0.914,0,0,1,20.5512505014004,53.06,"Sub-Saharan Africa","Angola"
24,1940,3733,3733,1021.84931938942,946.501866617811,NA,NA,0.03,0.8,26.98,166.297090271935,1,NA,4.68949642342519,0.9,0,0,1,48.0406643512271,50.722549168984,"Sub-Saharan Africa","Angola"
24,1950,4274.05,4274.05,1135.5535535,1051.821964,NA,NA,0.04,0.6,30.9995,165.895154366599,1,NA,6.29739047761536,0.883,0.01,0,1,112.3,48.48807,"Sub-Saharan Africa","Angola"
